# Timestamp: 2024-04-09 17:39:09.334154
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 899 entries, 899 were mapped to 750 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
x5iotdN5ae,tonsiltis,tonsillitis,MONDO:0001039,http://purl.obolibrary.org/obo/MONDO_0001039,0.71,None
UBRhrFJcMk,constipation,Constipation,HP:0002019,http://purl.obolibrary.org/obo/HP_0002019,0.998,None
8Eqz8MKNpz,rectal prolapse,Rectal prolapse,HP:0002035,http://purl.obolibrary.org/obo/HP_0002035,0.992,None
F4P8ZvC5AS,femoral hernia,femoral hernia,EFO:1001791,http://www.ebi.ac.uk/efo/EFO_1001791,0.993,None
jgmnXHokbR,incisional hernia,Incisional hernia,HP:0004872,http://purl.obolibrary.org/obo/HP_0004872,0.996,None
7DSPFdzZYL,nephritis,nephritis,EFO:1002050,http://www.ebi.ac.uk/efo/EFO_1002050,0.992,None
b6DxArGr3E,thyroid goitre,nontoxic goiter,MONDO:0001658,http://purl.obolibrary.org/obo/MONDO_0001658,0.814,None
fy6NbU7Jjw,blepharitis / eyelid infection,hordeolum,EFO:0007315,http://www.ebi.ac.uk/efo/EFO_0007315,0.774,None
ABGzLrQzHa,obsessive compulsive disorder (ocd),obsessive-compulsive disorder,EFO:0004242,http://www.ebi.ac.uk/efo/EFO_0004242,0.907,None
cZCnCpqXNb,insomnia,insomnia,EFO:0004698,http://www.ebi.ac.uk/efo/EFO_0004698,0.975,None
nxCabJ4aFp,osteopenia,Osteopenia,HP:0000938,http://purl.obolibrary.org/obo/HP_0000938,0.997,None
XEmZWgkpiS,bursitis,bursitis,MONDO:0002471,http://purl.obolibrary.org/obo/MONDO_0002471,0.996,None
tcLEHiHN4C,tennis elbow / lateral epicondylitis,lateral epicondylitis,EFO:1001896,http://www.ebi.ac.uk/efo/EFO_1001896,0.734,None
ThZV36RDRa,cellulitis,cellulitis,EFO:0003035,http://www.ebi.ac.uk/efo/EFO_0003035,0.989,None
tFgpHXuAsy,fracture skull / head,Skull Fractures,EFO:1001425,http://www.ebi.ac.uk/efo/EFO_1001425,0.801,None
KWTKLrB35Q,fracture radius,radius fracture,EFO:0003957,http://www.ebi.ac.uk/efo/EFO_0003957,0.99,None
vw7CmdWMEK,fracture ulna,ulna fracture,EFO:0003950,http://www.ebi.ac.uk/efo/EFO_0003950,0.992,None
tcrdehNrZj,fracture tibia,tibia fracture,EFO:0003944,http://www.ebi.ac.uk/efo/EFO_0003944,0.986,None
xXhbLYBh8y,septicaemia / sepsis,Sepsis,HP:0100806,http://purl.obolibrary.org/obo/HP_0100806,0.727,None
9S2SnPdrfa,meningioma / benign meningeal tumour,meningeal neoplasm,EFO:0003851,http://www.ebi.ac.uk/efo/EFO_0003851,0.796,None
3iZTNEf6XH,rosacea,rosacea,EFO:1000760,http://www.ebi.ac.uk/efo/EFO_1000760,0.994,None
UR47r4NKXX,vitiligo,Vitiligo,EFO:0004208,http://www.ebi.ac.uk/efo/EFO_0004208,0.986,None
VyA2du92of,cervical erosion,cervix erosion,EFO:1000862,http://www.ebi.ac.uk/efo/EFO_1000862,0.838,None
mDNTan8Vu3,dysmenorrhoea / dysmenorrhea,Dysmenorrhea,HP:0100607,http://purl.obolibrary.org/obo/HP_0100607,0.914,None
BWXUGWKpg2,menopausal symptoms / menopause,menopause,EFO:0003922,http://www.ebi.ac.uk/efo/EFO_0003922,0.821,None
MWuJ47cX5S,alopecia / hair loss,alopecia,MONDO:0004907,http://purl.obolibrary.org/obo/MONDO_0004907,0.732,None
YAKQcovkro,scarlet fever / scarlatina,scarlet fever,EFO:0007477,http://www.ebi.ac.uk/efo/EFO_0007477,0.849,None
myLYRtcZLw,undescended testicle,cryptorchidism,EFO:0004562,http://www.ebi.ac.uk/efo/EFO_0004562,0.996,None
hKgqy8AGQS,Hearing difficulty/problems: Yes,Difficulty standing,HP:0003698,http://purl.obolibrary.org/obo/HP_0003698,0.563,None
eo38AmDQji,Overall health rating,mental health,EFO:0003935,http://www.ebi.ac.uk/efo/EFO_0003935,0.512,None
NmxAx2NCPV,General pain for 3+ months,pain,EFO:0003843,http://www.ebi.ac.uk/efo/EFO_0003843,0.447,None
TquBWBbu3a,Number of spontaneous miscarriages,Miscarriage,HP:0005268,http://purl.obolibrary.org/obo/HP_0005268,0.596,None
QAzrz3gorw,Pulse wave reflection index,pulse wave reflection index measurement,EFO:0009804,http://www.ebi.ac.uk/efo/EFO_0009804,0.931,None
5iTdQyNjRF,Cough on most days,Cough,HP:0012735,http://purl.obolibrary.org/obo/HP_0012735,0.636,None
MynfKzTCEn,Years of cough on most days,Cough,HP:0012735,http://purl.obolibrary.org/obo/HP_0012735,0.53,None
7JYgawfga9,head injury,head injury,EFO:0009505,http://www.ebi.ac.uk/efo/EFO_0009505,0.993,None
vYojzAeeCJ,gynaecological disorder (not cancer),"Genital neoplasm, female",EFO:1001331,http://www.ebi.ac.uk/efo/EFO_1001331,0.71,None
YKyiCtq6Dx,peripheral nerve injury,peripheral nerve injury,EFO:0009510,http://www.ebi.ac.uk/efo/EFO_0009510,0.991,None
ntnepcAzeH,fracture jaw,jaw fracture,EFO:0009612,http://www.ebi.ac.uk/efo/EFO_0009612,0.994,None
FRYugeiT6H,fracture nose,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.748,None
rgQB8dE8xS,fracture clavicle / collar bone,clavicle fracture,EFO:0009614,http://www.ebi.ac.uk/efo/EFO_0009614,0.785,None
HAsVHsr5Ky,fracture shoulder / scapula,shoulder fracture,EFO:0009621,http://www.ebi.ac.uk/efo/EFO_0009621,0.801,None
YiCduTURnw,fracture forearm / wrist,wrist fracture,EFO:0009515,http://www.ebi.ac.uk/efo/EFO_0009515,0.765,None
4igqWdtp2o,fracture wrist / colles fracture,wrist fracture,EFO:0009515,http://www.ebi.ac.uk/efo/EFO_0009515,0.851,None
ofCGGRAgiP,fracture hand,Fractured hand bones,HP:0004277,http://purl.obolibrary.org/obo/HP_0004277,0.754,None
wnrAEoiJLz,fracture finger,finger fracture,EFO:0009616,http://www.ebi.ac.uk/efo/EFO_0009616,0.988,None
MfZHWcfEkd,fracture rib,rib fracture,EFO:0009620,http://www.ebi.ac.uk/efo/EFO_0009620,0.99,None
d3VrupWfNP,fracture pelvis,fracture of pelvis,EFO:0009622,http://www.ebi.ac.uk/efo/EFO_0009622,0.973,None
UqcmXtkZE3,fracture patella / knee,knee fracture,EFO:0009617,http://www.ebi.ac.uk/efo/EFO_0009617,0.8,None
ejDBLBZpnA,fracture fibula,fibula fracture,EFO:0009613,http://www.ebi.ac.uk/efo/EFO_0009613,0.986,None
YoYE9e6Tbs,fracture foot,foot fracture,EFO:0009618,http://www.ebi.ac.uk/efo/EFO_0009618,0.989,None
vRg9GQhXJb,Hand grip strength (left),grip strength measurement,EFO:0006941,http://www.ebi.ac.uk/efo/EFO_0006941,0.692,None
D8q77ogL93,Hand grip strength (right),grip strength measurement,EFO:0006941,http://www.ebi.ac.uk/efo/EFO_0006941,0.671,None
gRCinQKobv,"Heel bone mineral density (BMD) T-score, automated",heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.694,None
i6Lz7PFzh9,Age completed full time education,time,EFO:0000721,http://www.ebi.ac.uk/efo/EFO_0000721,0.406,None
S3xp5NZaXj,Worrier / anxious feelings,feeling nervous measurement,EFO:0009597,http://www.ebi.ac.uk/efo/EFO_0009597,0.392,None
JeSewQZ484,Diabetes diagnosed by doctor,diabetes mellitus,EFO:0000400,http://www.ebi.ac.uk/efo/EFO_0000400,0.562,None
sbZpZ39cte,Cancer diagnosed by doctor,age at breast cancer diagnosis,EFO:0005603,http://www.ebi.ac.uk/efo/EFO_0005603,0.51,None
dcnwmpk7fs,Fractured/broken bones in last 5 years,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.628,None
gHynLmhdVP,Ever used hormone-replacement therapy (HRT),hormone replacement therapy,EFO:0003961,http://www.ebi.ac.uk/efo/EFO_0003961,0.81,None
kvYJdX3Bhr,Longest period of depression,depressive disorder,MONDO:0002050,http://purl.obolibrary.org/obo/MONDO_0002050,0.606,None
XB9Fsq9SYU,Number of depression episodes,depressive episode measurement,EFO:0007704,http://www.ebi.ac.uk/efo/EFO_0007704,0.61,None
shxHYHe9Ca,Creatinine (enzymatic) in urine,creatinine measurement,EFO:0004518,http://www.ebi.ac.uk/efo/EFO_0004518,0.582,None
YrD2dJKH49,cin/pre-cancer cells cervix,cervical cancer,MONDO:0002974,http://purl.obolibrary.org/obo/MONDO_0002974,0.722,None
Ksb5dcyERM,heart valve problem/heart murmur,Heart murmur,HP:0030148,http://purl.obolibrary.org/obo/HP_0030148,0.778,None
WCT7NvHs2a,pericardial problem,neoplasm of pericardium,MONDO:0021381,http://purl.obolibrary.org/obo/MONDO_0021381,0.673,None
EurZpeBgbL,other respiratory problems,respiratory process,EFO:0009834,http://www.ebi.ac.uk/efo/EFO_0009834,0.688,None
S8oT9e7pCZ,oesophageal disorder,esophageal disease,EFO:0009544,http://www.ebi.ac.uk/efo/EFO_0009544,0.855,None
oKjJ9kFntX,stomach disorder,stomach disease,EFO:0009608,http://www.ebi.ac.uk/efo/EFO_0009608,0.993,None
WyYHUND96n,parathyroid gland problem (not cancer),malignant tumor of parathyroid gland,MONDO:0021311,http://purl.obolibrary.org/obo/MONDO_0021311,0.88,None
zuCKtVSRYV,chronic/degenerative neurological problem,nervous system disease,EFO:0000618,http://www.ebi.ac.uk/efo/EFO_0000618,0.711,None
DZpJRnBMbJ,muscle/soft tissue problem,Soft Tissue Neoplasm,EFO:1000541,http://www.ebi.ac.uk/efo/EFO_1000541,0.655,None
h5obW5dvwY,other renal/kidney problem,kidney neoplasm,EFO:0003865,http://www.ebi.ac.uk/efo/EFO_0003865,0.593,None
uwdndM638J,other joint disorder,joint disease,EFO:1000999,http://www.ebi.ac.uk/efo/EFO_1000999,0.99,None
StWL9nycXA,diabetic neuropathy/ulcers,diabetic neuropathy,EFO:1000783,http://www.ebi.ac.uk/efo/EFO_1000783,0.868,None
Vv2F5GDpCH,cervical spondylosis,cervical spondylosis,EFO:0009610,http://www.ebi.ac.uk/efo/EFO_0009610,0.997,None
rY7e2g8Fdq,svt / supraventricular tachycardia,Supraventricular tachycardia,HP:0004755,http://purl.obolibrary.org/obo/HP_0004755,0.914,None
6W6mMNFz3o,anal problem,vertebral joint disease,EFO:0009477,http://www.ebi.ac.uk/efo/EFO_0009477,0.634,None
msfwfZ6Yfz,macular degeneration,age-related macular degeneration,EFO:0001365,http://www.ebi.ac.uk/efo/EFO_0001365,0.997,None
FFPFfoKqT4,bowel / intestinal obstruction,intestinal obstruction,MONDO:0004565,http://purl.obolibrary.org/obo/MONDO_0004565,0.859,None
NWUpS5izJq,benign neuroma,benign,EFO:0002751,http://www.ebi.ac.uk/efo/EFO_0002751,0.709,None
Cxs4garPQn,Hearing difficulty/problems: I am completely deaf,Difficulty standing,HP:0003698,http://purl.obolibrary.org/obo/HP_0003698,0.43,None
jWUpUEtngk,Which eye(s) are affected by cataract: Right eye,eye infection,EFO:1001888,http://www.ebi.ac.uk/efo/EFO_1001888,0.435,None
XtVsCTVMBJ,Which eye(s) are affected by cataract: Left eye,eye infection,EFO:1001888,http://www.ebi.ac.uk/efo/EFO_1001888,0.443,None
i7fstLUFWr,Number of self-reported cancers,"number of cancers, self-reported",EFO:0009800,http://www.ebi.ac.uk/efo/EFO_0009800,0.804,None
4PD9qU3Dt3,Number of self-reported non-cancer illnesses,"number of non-cancer illnesses, self-reported",EFO:0009801,http://www.ebi.ac.uk/efo/EFO_0009801,0.822,None
L2zbwQVALV,"Number of operations, self-reported","number of operations, self-reported",EFO:0009802,http://www.ebi.ac.uk/efo/EFO_0009802,0.815,None
3hSApPoVxC,Number of treatments/medications taken,"number of treatments or medications taken, self-reported",EFO:0009803,http://www.ebi.ac.uk/efo/EFO_0009803,0.757,None
ekpqKjLK2N,Getting up in morning,"ease of getting up in the morning, self-reported",EFO:0009817,http://www.ebi.ac.uk/efo/EFO_0009817,0.61,None
TzqkenRQrn,Nap during day,"nap during day, self-reported",EFO:0009818,http://www.ebi.ac.uk/efo/EFO_0009818,0.576,None
sFkmPsw4Hp,Comparative body size at age 10,"comparative body size at age 10, self-reported",EFO:0009819,http://www.ebi.ac.uk/efo/EFO_0009819,0.688,None
bqd5FHykeN,Father's age at death,father's age at death,EFO:0009712,http://www.ebi.ac.uk/efo/EFO_0009712,0.843,None
DFLJEisAYJ,Suffer from 'nerves',pain,EFO:0003843,http://www.ebi.ac.uk/efo/EFO_0003843,0.48,None
7Fumeg9zno,"Seen doctor (GP) for nerves, anxiety, tension or depression","seeing a general practitioner for nerves, anxiety, tension or depression, self-reported",EFO:0009820,http://www.ebi.ac.uk/efo/EFO_0009820,0.568,None
7VJHNuLbDj,"Seen a psychiatrist for nerves, anxiety, tension or depression","seeing a psychiatrist for nerves, anxiety, tension or depression, self-reported",EFO:0009821,http://www.ebi.ac.uk/efo/EFO_0009821,0.732,None
pnWzohKbQQ,Relative age of first facial hair,age at first facial hair,EFO:0009716,http://www.ebi.ac.uk/efo/EFO_0009716,0.814,None
a2PXiu4ABg,Number of children fathered,number of children fathered measurement,EFO:0009814,http://www.ebi.ac.uk/efo/EFO_0009814,0.918,None
sgCmYFC66Y,Age at first live birth,age at first birth measurement,EFO:0009101,http://www.ebi.ac.uk/efo/EFO_0009101,0.833,None
WsoTDfq3PU,Bilateral oophorectomy (both ovaries removed),bilateral oophorectomy,EFO:0009717,http://www.ebi.ac.uk/efo/EFO_0009717,0.716,None
Nv6DYuHUtv,Peak expiratory flow (PEF),peak expiratory flow,EFO:0009718,http://www.ebi.ac.uk/efo/EFO_0009718,0.912,None
ntgHAiDEkH,Pace-maker,artificial cardiac pacemaker,EFO:0009719,http://www.ebi.ac.uk/efo/EFO_0009719,0.819,None
awAV7C4qry,Mother's age at death,mother's age at death,EFO:0009721,http://www.ebi.ac.uk/efo/EFO_0009721,0.836,None
BhdpjvJ2KL,Number of stillbirths,number of stillbirths,EFO:0009722,http://www.ebi.ac.uk/efo/EFO_0009722,0.994,None
vaYsSK7z9c,Age of primiparous women at birth of child,interstitial lung disease specific to childhood,MONDO:0017014,http://purl.obolibrary.org/obo/MONDO_0017014,0.409,None
7u53YV3dSR,Pulse wave reflection index,pulse wave reflection index measurement,EFO:0009804,http://www.ebi.ac.uk/efo/EFO_0009804,0.931,None
6LjmtM2crk,Work/job satisfaction,job satisfaction measurement,EFO:0009723,http://www.ebi.ac.uk/efo/EFO_0009723,0.859,None
MFZMipVRCk,Health satisfaction,health satisfaction measurement,EFO:0009724,http://www.ebi.ac.uk/efo/EFO_0009724,0.901,None
L3YXwXv5nP,Friendships satisfaction,friendship satisfaction measurement,EFO:0009725,http://www.ebi.ac.uk/efo/EFO_0009725,0.844,None
L5sS5cwfez,Financial situation satisfaction,financial situation satisfaction measurement,EFO:0009726,http://www.ebi.ac.uk/efo/EFO_0009726,0.927,None
Sw6RTqkqxo,Ever manic/hyper for 2 days,manic or hypomanic episode,EFO:0007706,http://www.ebi.ac.uk/efo/EFO_0007706,0.401,None
85PWK8qbD6,Ever highly irritable/argumentative for 2 days,Irritability,HP:0000737,http://purl.obolibrary.org/obo/HP_0000737,0.46,None
eqUZy46bjw,Cochlear implant,cochlear implant,EFO:0009728,http://www.ebi.ac.uk/efo/EFO_0009728,0.993,None
zxn5SfQKmr,Able to walk or cycle unaided for 10 minutes,"ability to walk or cycle unaided for 10 minutes, self-reported",EFO:0009822,http://www.ebi.ac.uk/efo/EFO_0009822,0.718,None
YmXuv8GaWs,Target heart rate achieved,"achievement of target heart rate, self-reported",EFO:0009823,http://www.ebi.ac.uk/efo/EFO_0009823,0.651,None
3wKn8L66fM,Sitting height,sitting height measurement,EFO:0011011,http://www.ebi.ac.uk/efo/EFO_0011011,0.895,None
bYPmfwDXx7,Cascot confidence score,CASCOT confidence score measurement,EFO:0009815,http://www.ebi.ac.uk/efo/EFO_0009815,0.93,None
FHunKEd27i,Bring up phlegm/sputum/mucus on most days,"bringing up phlegm, sputum or mucus on most days, self-reported",EFO:0009824,http://www.ebi.ac.uk/efo/EFO_0009824,0.709,None
a3DUo4zjVu,Whole body water mass,whole body water mass,EFO:0009805,http://www.ebi.ac.uk/efo/EFO_0009805,0.993,None
Jf4euVvscL,Reported occurrences of cancer,cancer,MONDO:0004992,http://purl.obolibrary.org/obo/MONDO_0004992,0.445,None
cgs7KQt6hz,oesophageal stricture,Esophageal stricture,HP:0002043,http://purl.obolibrary.org/obo/HP_0002043,0.89,None
5MEzNaKfR7,bladder problem (not cancer),gallbladder cancer,MONDO:0005411,http://purl.obolibrary.org/obo/MONDO_0005411,0.723,None
3pvceLzjih,prostate problem (not cancer),prostate cancer,MONDO:0008315,http://purl.obolibrary.org/obo/MONDO_0008315,0.842,None
hnz4ZvYhHx,testicular problems (not cancer),testicular carcinoma,EFO:0005088,http://www.ebi.ac.uk/efo/EFO_0005088,0.796,None
Gj58GgzkLL,thyroid problem (not cancer),thyroid cancer,MONDO:0002108,http://purl.obolibrary.org/obo/MONDO_0002108,0.812,None
uz5iSfGUVF,thyroid radioablation therapy,thyroid radioablation therapy,EFO:0009600,http://www.ebi.ac.uk/efo/EFO_0009600,0.985,None
jQE95qUBDa,adrenocortical insufficiency/addison's disease,adrenocortical insufficiency,EFO:0009491,http://www.ebi.ac.uk/efo/EFO_0009491,0.854,None
GNvBaAHbwi,neurological injury/trauma,nervous system injury,EFO:0009490,http://www.ebi.ac.uk/efo/EFO_0009490,0.869,None
Whzt6yhb6C,cranial nerve problem/palsy,cranial nerve palsy,EFO:0009489,http://www.ebi.ac.uk/efo/EFO_0009489,0.871,None
eUp9obUoUx,spinal cord disorder,spinal cord disease,EFO:0009488,http://www.ebi.ac.uk/efo/EFO_0009488,0.996,None
AU4NLa4ZMA,peripheral nerve disorder,peripheral nervous system disease,EFO:0009387,http://www.ebi.ac.uk/efo/EFO_0009387,0.997,None
jmTtuKa3aE,trapped nerve/compressed nerve,nerve compression syndrome,EFO:0009487,http://www.ebi.ac.uk/efo/EFO_0009487,0.847,None
jG9qZ7Svxf,diabetic eye disease,diabetic eye disease,EFO:0009486,http://www.ebi.ac.uk/efo/EFO_0009486,0.992,None
VS8a9Yuc4e,eye trauma,injury,EFO:0000546,http://www.ebi.ac.uk/efo/EFO_0000546,0.805,None
ugzQDJVfQY,back problem,vertebral joint disease,EFO:0009477,http://www.ebi.ac.uk/efo/EFO_0009477,0.561,None
odXDBiDihZ,uterine polyps,uterine polyp,EFO:0009484,http://www.ebi.ac.uk/efo/EFO_0009484,0.797,None
FRx6VsvaeL,allergy or anaphylactic reaction to drug,drug allergy,EFO:0009482,http://www.ebi.ac.uk/efo/EFO_0009482,0.645,None
uUZRjY5h6P,enlarged prostate,benign prostatic hyperplasia,EFO:0000284,http://www.ebi.ac.uk/efo/EFO_0000284,0.857,None
WWXaBEwBHb,burns,Eye Burns,EFO:1001788,http://www.ebi.ac.uk/efo/EFO_1001788,0.824,None
tjuYvPBFMc,nasal/sinus disorder,paranasal sinus disease,EFO:0009481,http://www.ebi.ac.uk/efo/EFO_0009481,0.971,None
4C7LvWZLBm,throat or larynx disorder,throat disease,EFO:0009479,http://www.ebi.ac.uk/efo/EFO_0009479,0.96,None
SjMT63V7NA,vocal cord polyp,vocal cord polyp,EFO:0009478,http://www.ebi.ac.uk/efo/EFO_0009478,0.992,None
s6vSLCEbc5,other neurological problem,nervous system disease,EFO:0000618,http://www.ebi.ac.uk/efo/EFO_0000618,0.987,None
ncPn46k9dG,clotting disorder/excessive bleeding,blood coagulation disease,EFO:0009314,http://www.ebi.ac.uk/efo/EFO_0009314,0.768,None
Ps5dJ4JQrQ,disc problem,vertebral joint disease,EFO:0009477,http://www.ebi.ac.uk/efo/EFO_0009477,0.994,None
XvQE7inXqj,cervical polyps,cervical polyp,EFO:0009475,http://www.ebi.ac.uk/efo/EFO_0009475,0.819,None
qJ9WGSbbDA,abnormal smear (cervix),abnormal PAP smear,EFO:0009511,http://www.ebi.ac.uk/efo/EFO_0009511,0.695,None
3HmxgVn3Pf,benign breast lump,Breast mass,HP:0032408,http://purl.obolibrary.org/obo/HP_0032408,0.819,None
EbPnX3dZJD,Volume_depletion,volume,EFO:0001715,http://www.ebi.ac.uk/efo/EFO_0001715,0.722,None
wscnxxtuuU,Perineal_laceration_during_delivery,perineal laceration during delivery,EFO:0009816,http://www.ebi.ac.uk/efo/EFO_0009816,0.996,None
DGucEAmpFB,Intrauterine_hypoxia,fetal hypoxia,EFO:1001793,http://www.ebi.ac.uk/efo/EFO_1001793,0.99,None
PzMtSu9HTq,Abnormal_serum_enzyme_levels,abnormality of serum enzyme levels,EFO:0009826,http://www.ebi.ac.uk/efo/EFO_0009826,0.937,None
pBunWrGnrn,Injury_of_other_intrathoracic_organs,intrathoracic organ injury,EFO:0009887,http://www.ebi.ac.uk/efo/EFO_0009887,0.935,None
LxWxcGP6GU,Other_fluke_infections,paragonimiasis,EFO:0007418,http://www.ebi.ac.uk/efo/EFO_0007418,0.805,None
AbHTBrFWrQ,Hereditary_ataxia,hereditary ataxia,EFO:0009671,http://www.ebi.ac.uk/efo/EFO_0009671,0.997,None
yS7DD4T2f2,Mycetoma,eumycotic mycetoma,EFO:0007265,http://www.ebi.ac.uk/efo/EFO_0007265,0.997,None
xiyLTkW8BM,Viral_warts,anogenital venereal wart,EFO:0007147,http://www.ebi.ac.uk/efo/EFO_0007147,0.666,None
cDDcXRqE5C,Convalescence,convalescence,EFO:0009630,http://www.ebi.ac.uk/efo/EFO_0009630,0.996,None
d8KGQrCJRc,Other_disorders_of_nervous_system,nervous system disease,EFO:0000618,http://www.ebi.ac.uk/efo/EFO_0000618,0.95,None
fZMg7MXPPm,Hypertensive_renal_disease,hypertensive nephropathy,MONDO:0024633,http://purl.obolibrary.org/obo/MONDO_0024633,0.993,None
adXLCRmnnb,Headache,Headache,HP:0002315,http://purl.obolibrary.org/obo/HP_0002315,0.985,None
rJ3RgsRZrR,Fever of unknown origin,fever of unknown origin,EFO:0003952,http://www.ebi.ac.uk/efo/EFO_0003952,0.977,None
Ppgqgjda9P,Dysphagia,Dysphagia,HP:0002015,http://purl.obolibrary.org/obo/HP_0002015,0.987,None
gvqYFjWBHF,Cough,Cough,HP:0012735,http://purl.obolibrary.org/obo/HP_0012735,0.995,None
vQbT3wkFa2,Other arthritis,arthritis,EFO:0005856,http://www.ebi.ac.uk/efo/EFO_0005856,0.997,None
4qZxVPb8n6,Systemic lupus erythematosus,systemic lupus erythematosus,MONDO:0007915,http://purl.obolibrary.org/obo/MONDO_0007915,0.991,None
7Vgg4GXJyH,Systemic sclerosis,systemic scleroderma,EFO:0000717,http://www.ebi.ac.uk/efo/EFO_0000717,0.994,None
sgF97pm8tU,Psoriasis,psoriasis,EFO:0000676,http://www.ebi.ac.uk/efo/EFO_0000676,0.995,None
cE7HxX85mj,Other disorders of pigmentation,pigmentation disease,EFO:1000755,http://www.ebi.ac.uk/efo/EFO_1000755,0.82,None
BK9rm8NvN3,"Ulcer of lower limb, not elsewhere classified",ulcer of lower limb,EFO:0007068,http://www.ebi.ac.uk/efo/EFO_0007068,0.993,None
4vpWfTTYLe,Dyspepsia,dyspepsia,EFO:0008533,http://www.ebi.ac.uk/efo/EFO_0008533,0.988,None
YrrdemByQY,Inguinal hernia,Inguinal hernia,HP:0000023,http://purl.obolibrary.org/obo/HP_0000023,0.994,None
XMEcRBAncb,"Bacterial pneumonia, not elsewhere classified",bacterial pneumonia,EFO:1001272,http://www.ebi.ac.uk/efo/EFO_1001272,0.991,None
LRsQFSxHXL,"Pneumonia, organism unspecified",bronchiolitis obliterans,EFO:0007183,http://www.ebi.ac.uk/efo/EFO_0007183,0.898,None
4hER3Q5YxJ,Nasal polyp,Nasal Cavity Polyp,EFO:1000391,http://www.ebi.ac.uk/efo/EFO_1000391,0.995,None
avwMdZL2xY,Peritonsillar abscess,peritonsillar abscess,EFO:0007429,http://www.ebi.ac.uk/efo/EFO_0007429,0.996,None
yB7u2PK6zZ,Emphysema,emphysema,EFO:0000464,http://www.ebi.ac.uk/efo/EFO_0000464,0.994,None
PB3aGTiYYM,Other chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,EFO:0000341,http://www.ebi.ac.uk/efo/EFO_0000341,0.995,None
B2EFspHRJj,Asthma,asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.991,None
JHF92Q465E,Bronchiectasis,Bronchiectasis,HP:0002110,http://purl.obolibrary.org/obo/HP_0002110,0.994,None
kdrvCu9yJ8,Other interstitial pulmonary diseases,Abnormal pulmonary interstitial morphology,HP:0006530,http://purl.obolibrary.org/obo/HP_0006530,0.952,None
wn3tmpf96F,Other respiratory disorders,respiratory system disease,EFO:0000684,http://www.ebi.ac.uk/efo/EFO_0000684,0.947,None
DsSp2W8pdq,Bipolar affective disorder,bipolar disorder,MONDO:0004985,http://purl.obolibrary.org/obo/MONDO_0004985,0.74,None
qGmLbBLWms,"Sexual dysfunction, not caused by organic disorder or disease",sexual dysfunction,EFO:0004714,http://www.ebi.ac.uk/efo/EFO_0004714,0.678,None
o8dr3NCFzD,Other hypothyroidism,hypothyroidism,EFO:0004705,http://www.ebi.ac.uk/efo/EFO_0004705,0.997,None
Pjqea2CsJJ,Melanoma in situ,melanoma,EFO:0000756,http://www.ebi.ac.uk/efo/EFO_0000756,0.777,None
psdYpdziXr,Benign neoplasm of ovary,Benign Ovarian Neoplasm,EFO:1000116,http://www.ebi.ac.uk/efo/EFO_1000116,0.997,None
TENEk85mdH,Benign neoplasm of thyroid gland,Benign Thyroid Gland Neoplasm,EFO:1000122,http://www.ebi.ac.uk/efo/EFO_1000122,0.995,None
D6x2JkSFMh,Polycythaemia vera,polycythemia vera,EFO:0002429,http://www.ebi.ac.uk/efo/EFO_0002429,0.854,None
gr4wDqk2kE,Myelodysplastic syndromes,myelodysplastic syndrome,EFO:0000198,http://www.ebi.ac.uk/efo/EFO_0000198,0.985,None
mS77wrVdKa,Malignant neoplasm of colon,malignant colon neoplasm,MONDO:0021063,http://purl.obolibrary.org/obo/MONDO_0021063,0.995,None
X5y7nhDFwY,Malignant neoplasm of larynx,Malignant Laryngeal Neoplasm,EFO:1000354,http://www.ebi.ac.uk/efo/EFO_1000354,0.99,None
Df6EdBWPd3,Mesothelioma,mesothelioma,EFO:0000588,http://www.ebi.ac.uk/efo/EFO_0000588,0.994,None
ezHCNeDFo9,Hodgkin's disease,Hodgkins lymphoma,EFO:0000183,http://www.ebi.ac.uk/efo/EFO_0000183,0.991,None
enSWpttkhd,Lymphoid leukaemia,acute lymphoblastic leukemia,EFO:0000220,http://www.ebi.ac.uk/efo/EFO_0000220,0.885,None
cTwL2MezZK,Myeloid leukaemia,myeloid leukemia,MONDO:0004643,http://purl.obolibrary.org/obo/MONDO_0004643,0.994,None
CK27pzEiBd,Other disorders of bladder,bladder disease,EFO:1000018,http://www.ebi.ac.uk/efo/EFO_1000018,0.919,None
