IRI	Label	Direct	Inherited
http://www.ebi.ac.uk/efo/EFO_0009367	glucose metabolism measurement	1	5
http://www.ebi.ac.uk/efo/EFO_0009368	factor VII activating protease measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009369	diffusing capacity of the lung for carbon monoxide	2	0
http://www.ebi.ac.uk/efo/EFO_0009370	radon exposure measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009371	ketogenic diet	0	0
http://www.ebi.ac.uk/efo/EFO_0009372	response to ketogenic diet	1	0
http://www.ebi.ac.uk/efo/EFO_0009373	edema	6	0
http://www.ebi.ac.uk/efo/EFO_0009374	energy intake measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009375	184-hTERT	0	0
http://www.ebi.ac.uk/efo/EFO_0009380	facial neuralgia	0	0
http://www.ebi.ac.uk/efo/EFO_0009381	fibroblast growth factor 23 measurement	11	0
http://www.ebi.ac.uk/efo/EFO_0009382	metabolically healthy obesity	1	0
http://www.ebi.ac.uk/efo/EFO_0009383	tumoral calcinosis, hyperphosphatemic, familial, 2	0	0
http://www.ebi.ac.uk/efo/EFO_0009384	tumoral calcinosis, hyperphosphatemic, familial, 3	0	0
http://www.ebi.ac.uk/efo/EFO_0009388	sum of basophil and neutrophil counts	1	0
http://www.ebi.ac.uk/efo/EFO_0009389	sum of eosinophil and basophil counts	1	0
http://www.ebi.ac.uk/efo/EFO_0009390	sum of neutrophil and eosinophil counts	1	0
http://www.ebi.ac.uk/efo/EFO_0009391	response to tamoxifen	7	0
http://www.ebi.ac.uk/efo/EFO_0009392	glucose metabolism decline measurement	5	0
http://www.ebi.ac.uk/efo/EFO_0009393	breast pressure measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009394	hippocampal CA1 volume	11	0
http://www.ebi.ac.uk/efo/EFO_0009395	hippocampal CA3 volume	10	0
http://www.ebi.ac.uk/efo/EFO_0009396	hippocampal CA4 volume	10	0
http://www.ebi.ac.uk/efo/EFO_0009397	hippocampus molecular layer volume	10	0
http://www.ebi.ac.uk/efo/EFO_0009398	hippocampal tail volume	2	0
http://www.ebi.ac.uk/efo/EFO_0009399	subiculum volume	11	0
http://www.ebi.ac.uk/efo/EFO_0009400	presubiculum volume	10	0
http://www.ebi.ac.uk/efo/EFO_0009401	hippocampal amigdala transition area volume	8	0
http://www.ebi.ac.uk/efo/EFO_0009402	hippocampus fimbria volume	8	0
http://www.ebi.ac.uk/efo/EFO_0009403	granule cell layer dentate gyrus volume	2	0
http://www.ebi.ac.uk/efo/EFO_0009404	hippocampal fissure volume	2	0
http://www.ebi.ac.uk/efo/EFO_0009405	parasubiculum volume	6	0
http://www.ebi.ac.uk/efo/EFO_0009408	abnormal vaginal discharge smell	1	0
http://www.ebi.ac.uk/efo/EFO_0009409	abnormal vaginal discharge itching	1	0
http://www.ebi.ac.uk/efo/EFO_0009410	uterine fibroid measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009411	CCL13 measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009412	interleukin-1 alpha measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009413	CCL15 measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009414	CCL17 measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009415	CCL19 measurement	4	0
http://www.ebi.ac.uk/efo/EFO_0009416	CCL21 measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009417	CCL23 measurement	4	0
http://www.ebi.ac.uk/efo/EFO_0009418	CCL24 measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009419	CX3CL1 measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009420	CXCL12 measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009421	CXCL13 measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009422	CXCL5 measurement	5	0
http://www.ebi.ac.uk/efo/EFO_0009423	CXCL6 measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009424	Yersinia enterocolitica infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_0009426	necrosis	0	0
http://www.ebi.ac.uk/efo/EFO_0009427	embryonic lethality	0	0
http://www.ebi.ac.uk/efo/EFO_0009428	synthetic lethality	0	0
http://www.ebi.ac.uk/efo/EFO_0009432	fibroblastic disorder	2	0
http://www.ebi.ac.uk/efo/EFO_0009434	death by undetermined cause	0	0
http://www.ebi.ac.uk/efo/EFO_0009435	arthritis disease activity score measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009436	offspring survival measurement	12	0
http://www.ebi.ac.uk/efo/EFO_0009437	offspring mortality measurement	20	0
http://www.ebi.ac.uk/efo/EFO_0009438	number of pregnancies measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009439	multiple births measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009440	age at last pregnancy measurement	5	0
http://www.ebi.ac.uk/efo/EFO_0009441	Waldenstrom macroglobulinemia	1	0
http://www.ebi.ac.uk/efo/EFO_0009443	BRCAX breast cancer	1	0
http://www.ebi.ac.uk/efo/EFO_0009444	hypoxia	0	0
http://www.ebi.ac.uk/efo/EFO_0009445	anoxya	0	0
http://www.ebi.ac.uk/efo/EFO_0009446	asphyxia	0	0
http://www.ebi.ac.uk/efo/EFO_0009447	hypoxemia	0	0
http://www.ebi.ac.uk/efo/EFO_0009454	gastric ulcer	15	0
http://www.ebi.ac.uk/efo/EFO_0009456	exfoliative dermatitis	0	0
http://www.ebi.ac.uk/efo/EFO_0009457	abnormal vascular wound healing	0	0
http://www.ebi.ac.uk/efo/EFO_0009458	alcohol use disorder measurement	62	0
http://www.ebi.ac.uk/efo/EFO_0009459	ACPA-positive rheumatoid arthritis	1	0
http://www.ebi.ac.uk/efo/EFO_0009460	ACPA-negative rheumatoid arthritis	1	0
http://www.ebi.ac.uk/efo/EFO_0009462	obsolete_granuloma	0	0
http://www.ebi.ac.uk/efo/EFO_0009463	infarction	0	0
http://www.ebi.ac.uk/efo/EFO_0009466	Löfgren’s syndrome	1	0
http://www.ebi.ac.uk/efo/EFO_0009467	response to anti-vascular endothelial growth factor drug	0	0
http://www.ebi.ac.uk/efo/EFO_0009469	Bartholin gland disease	4	0
http://www.ebi.ac.uk/efo/EFO_0009470	soft tissue disease	26	0
http://www.ebi.ac.uk/efo/EFO_0009471	small kidney	0	0
http://www.ebi.ac.uk/efo/EFO_0009472	tympanic membrane perforation	5	0
http://www.ebi.ac.uk/efo/EFO_0009473	hemolysis	12	0
http://www.ebi.ac.uk/efo/EFO_0009475	cervical polyp	0	0
http://www.ebi.ac.uk/efo/EFO_0009476	neck injury	4	0
http://www.ebi.ac.uk/efo/EFO_0009478	vocal cord polyp	0	0
http://www.ebi.ac.uk/efo/EFO_0009479	throat disease	1	0
http://www.ebi.ac.uk/efo/EFO_0009480	coping behaviour measurement	7	0
http://www.ebi.ac.uk/efo/EFO_0009482	drug allergy	9	0
http://www.ebi.ac.uk/efo/EFO_0009484	uterine polyp	6	0
http://www.ebi.ac.uk/efo/EFO_0009485	eye injury	5	0
http://www.ebi.ac.uk/efo/EFO_0009493	paroxysmal tachycardia	2	0
http://www.ebi.ac.uk/efo/EFO_0009494	C1 100080002	0	0
http://www.ebi.ac.uk/efo/EFO_0009495	C1 100080003	0	0
http://www.ebi.ac.uk/efo/EFO_0009496	C1 100080013	0	0
http://www.ebi.ac.uk/efo/EFO_0009497	MSLCL	0	0
http://www.ebi.ac.uk/efo/EFO_0009498	MSiPS	0	0
http://www.ebi.ac.uk/efo/EFO_0009499	HCEC 2CT	0	0
http://www.ebi.ac.uk/efo/EFO_0009500	HCEC 1CT	0	0
http://www.ebi.ac.uk/efo/EFO_0009501	CWRU1	0	0
http://www.ebi.ac.uk/efo/EFO_0009502	abdominal injury	0	0
http://www.ebi.ac.uk/efo/EFO_0009503	caustic injury	0	0
http://www.ebi.ac.uk/efo/EFO_0009504	crush injury	1	0
http://www.ebi.ac.uk/efo/EFO_0009505	head injury	20	14
http://www.ebi.ac.uk/efo/EFO_0009506	heart injury	1	0
http://www.ebi.ac.uk/efo/EFO_0009507	knee injury	33	0
http://www.ebi.ac.uk/efo/EFO_0009508	leg injury	2	35
http://www.ebi.ac.uk/efo/EFO_0009509	limb injury	6	37
http://www.ebi.ac.uk/efo/EFO_0009510	peripheral nerve injury	0	0
http://www.ebi.ac.uk/efo/EFO_0009511	abnormal PAP smear	4	0
http://www.ebi.ac.uk/efo/EFO_0009513	multiple bone fractures	2	0
http://www.ebi.ac.uk/efo/EFO_0009515	wrist fracture	2	0
http://www.ebi.ac.uk/efo/EFO_0009517	checkup	0	0
http://www.ebi.ac.uk/efo/EFO_0009518	complication	2	68
http://www.ebi.ac.uk/efo/EFO_0009519	device complication	1	0
http://www.ebi.ac.uk/efo/EFO_0009520	contraception	4	0
http://www.ebi.ac.uk/efo/EFO_0009521	dislocation	1	0
http://www.ebi.ac.uk/efo/EFO_0009522	disturbance of skin sensation	6	0
http://www.ebi.ac.uk/efo/EFO_0009523	fecal incontinence	4	0
http://www.ebi.ac.uk/efo/EFO_0009524	female genital tract fistula	1	0
http://www.ebi.ac.uk/efo/EFO_0009525	foreign body	0	4
http://www.ebi.ac.uk/efo/EFO_0009526	foreign body in gastrointestinal tract	0	0
http://www.ebi.ac.uk/efo/EFO_0009527	frostbite	0	0
http://www.ebi.ac.uk/efo/EFO_0009530	anuria	0	0
http://www.ebi.ac.uk/efo/EFO_0009535	binocular vision disease	0	0
http://www.ebi.ac.uk/efo/EFO_0009537	cervical disc degenerative disorder	15	0
http://www.ebi.ac.uk/efo/EFO_0009538	chronic inflammatory demyelinating polyneuropathy	1	0
http://www.ebi.ac.uk/efo/EFO_0009540	dental pulp disease	4	0
http://www.ebi.ac.uk/efo/EFO_0009541	disease of peritoneum	6	10
http://www.ebi.ac.uk/efo/EFO_0009680	pleural empyema	1	0
http://www.ebi.ac.uk/efo/EFO_1001240	vulvovaginitis	1	2
http://www.ebi.ac.uk/efo/EFO_0010049	asthma symptoms measurement	1	6
http://www.ebi.ac.uk/efo/EFO_0009967	ligation-mediated chromosome conformation capture assay	0	0
http://www.ebi.ac.uk/efo/EFO_0022477	NOD/ShiLt	0	0
http://www.orpha.net/ORDO/Orphanet_68335	Chromosomal anomaly	0	0
http://www.ebi.ac.uk/efo/EFO_0010183	single cell library construction	0	0
http://www.ebi.ac.uk/efo/EFO_1001513	liver neoplasm	6	0
http://www.ebi.ac.uk/efo/EFO_0010948	lower face morphology measurement	248	81
http://www.ebi.ac.uk/efo/EFO_0010949	upper face morphology measurement	323	41
http://www.ebi.ac.uk/efo/EFO_1002005	lumbar disc herniation	0	0
http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	17	0
http://www.ebi.ac.uk/efo/EFO_1001872	agoraphobia	2	0
http://www.ebi.ac.uk/efo/EFO_0010700	reticulocyte measurement	9	25
http://www.ebi.ac.uk/efo/EFO_1002023	plantar wart	0	0
http://www.ebi.ac.uk/efo/EFO_1002024	streptococcal pharyngitis	1	0
http://www.ebi.ac.uk/efo/EFO_1002025	measles	4	0
http://www.ebi.ac.uk/efo/EFO_1001160	rheumatic fever	4	0
http://www.ebi.ac.uk/efo/EFO_1000079	Ampulla of Vater Carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000223	Duodenal Adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1000023	chronic cystitis	3	1
http://www.ebi.ac.uk/efo/EFO_1000842	Borrelia infectious disease	0	0
http://www.orpha.net/ORDO/Orphanet_183524	Rare genetic bone disease	0	1
http://www.orpha.net/ORDO/Orphanet_183542	Genetic cranial malformation	0	1
http://www.orpha.net/ORDO/Orphanet_404584	Rare genetic bone development disorder	0	1
http://www.ebi.ac.uk/efo/EFO_1000680	mucous membrane pemphigoid	0	0
http://www.ebi.ac.uk/efo/EFO_0030014	bulk immune repertoire sequencing	0	0
http://www.ebi.ac.uk/efo/EFO_0010891	scATAC-seq	0	0
http://www.ebi.ac.uk/efo/EFO_0010184	Smart-like	0	0
http://www.ebi.ac.uk/efo/EFO_0030015	single cell immune repertoire sequencing	0	0
http://www.ebi.ac.uk/efo/EFO_0009918	smFISH	0	0
http://www.orpha.net/ORDO/Orphanet_183757	Rare genetic intellectual disability	0	0
http://www.orpha.net/ORDO/Orphanet_183518	Rare hereditary ataxia	0	0
http://www.orpha.net/ORDO/Orphanet_98539	Early-onset ataxia with dementia	0	0
http://www.orpha.net/ORDO/Orphanet_98693	Spinocerebellar ataxia with oculomotor anomaly	0	0
http://www.orpha.net/ORDO/Orphanet_320406	Spastic paraplegia-optic atrophy-neuropathy syndrome	0	0
http://www.orpha.net/ORDO/Orphanet_183530	Rare genetic developmental defect during embryogenesis	0	2
http://www.orpha.net/ORDO/Orphanet_271870	Rare genetic systemic or rheumatologic disease	0	0
http://www.orpha.net/ORDO/Orphanet_269567	Genetic syndrome with a cerebellar malformation as major feature	0	0
http://www.orpha.net/ORDO/Orphanet_69028	Syndrome with brachydactyly	0	0
http://www.orpha.net/ORDO/Orphanet_35696	Mitochondrial disorder due to a defect in mitochondrial protein synthesis	0	0
http://www.orpha.net/ORDO/Orphanet_163631	Bile acid synthesis defect with cholestasis and malabsorption	0	0
http://www.orpha.net/ORDO/Orphanet_391799	Rare genetic dystonia	0	1
http://www.orpha.net/ORDO/Orphanet_400011	Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	0	0
http://www.orpha.net/ORDO/Orphanet_183490	Genetic photodermatosis	0	0
http://www.orpha.net/ORDO/Orphanet_309813	Disorder of porphyrin and haem metabolism	0	0
http://www.orpha.net/ORDO/Orphanet_79387	Metabolic disease with skin involvement	0	0
http://www.orpha.net/ORDO/Orphanet_98056	Rare genetic renal disease	0	0
http://www.orpha.net/ORDO/Orphanet_98696	Genodermatosis with ocular features	0	0
http://www.orpha.net/ORDO/Orphanet_101940	Rare metabolic liver disease	0	1
http://www.orpha.net/ORDO/Orphanet_79207	Disorder of lysosomal amino acid transport	0	0
http://www.orpha.net/ORDO/Orphanet_98666	Unclassified primitive or secondary maculopathy	0	0
http://www.orpha.net/ORDO/Orphanet_98711	Metabolic disease with corneal opacity	0	0
http://www.orpha.net/ORDO/Orphanet_98713	Metabolic disease with pigmentary retinitis	0	0
http://www.orpha.net/ORDO/Orphanet_98097	Autosomal recessive cerebellar ataxia due to a DNA repair defect	0	0
http://www.orpha.net/ORDO/Orphanet_94148	Autosomal dominant cerebellar ataxia type 3	0	0
http://www.orpha.net/ORDO/Orphanet_94145	Autosomal dominant cerebellar ataxia type 1	0	0
http://www.orpha.net/ORDO/Orphanet_423	Malignant hyperthermia	0	0
http://www.orpha.net/ORDO/Orphanet_289899	Organic aciduria	0	0
http://www.orpha.net/ORDO/Orphanet_71859	Rare genetic neurological disorder	0	4
http://www.orpha.net/ORDO/Orphanet_101685	Rare intellectual disability without developmental anomaly	0	0
http://www.orpha.net/ORDO/Orphanet_79191	Disorder of purine metabolism	0	4
http://www.ebi.ac.uk/efo/EFO_0600066	nutritional supplement exposure measurement	0	44
http://www.orpha.net/ORDO/Orphanet_206634	Genetic skeletal muscle disease	0	0
http://www.orpha.net/ORDO/Orphanet_166472	Monogenic disease with epilepsy	0	1
http://www.orpha.net/ORDO/Orphanet_183573	Genetic overgrowth/obesity syndrome	0	0
http://www.orpha.net/ORDO/Orphanet_101972	Combined T and B cell immunodeficiency	0	0
http://www.orpha.net/ORDO/Orphanet_370953	Congenital muscular dystrophy due to dystroglycanopathy	0	0
http://www.orpha.net/ORDO/Orphanet_371064	Non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature	0	0
http://www.orpha.net/ORDO/Orphanet_68334	Rare hemorrhagic disorder due to a constitutional coagulation factors defect	0	0
http://www.orpha.net/ORDO/Orphanet_156601	Rare genetic hepatic disease	0	1
http://www.orpha.net/ORDO/Orphanet_156610	Rare genetic respiratory disease	0	0
http://www.orpha.net/ORDO/Orphanet_399813	Male infertility due to sperm motility disorder	0	0
http://www.orpha.net/ORDO/Orphanet_170	Woolly hair	0	0
http://www.ebi.ac.uk/efo/EFO_1001073	optic nerve neoplasm	0	0
http://www.orpha.net/ORDO/Orphanet_165655	Genetic intestinal disease	0	0
http://www.orpha.net/ORDO/Orphanet_2443	Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	0	0
http://www.orpha.net/ORDO/Orphanet_100031	Hypoplastic amelogenesis imperfecta	0	0
http://www.ebi.ac.uk/efo/EFO_0010133	diabetic maculopathy	1	1
http://www.ebi.ac.uk/efo/EFO_0009784	central serous retinopathy	4	2
http://www.ebi.ac.uk/efo/EFO_0011014	health-related quality of life measurement	2	0
http://www.orpha.net/ORDO/Orphanet_306661	familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome	0	0
http://www.orpha.net/ORDO/Orphanet_68336	Rare genetic tumor	0	176
http://www.ebi.ac.uk/efo/EFO_0010083	dentate gyrus volume measurement	9	2
http://www.ebi.ac.uk/efo/EFO_1001245	Yersinia infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1000797	adrenal gland hyperfunction	0	0
http://www.ebi.ac.uk/efo/EFO_0009551	heart valve disease	5	27
http://www.ebi.ac.uk/efo/EFO_1001116	polyradiculoneuropathy	0	1
http://www.ebi.ac.uk/efo/EFO_0009543	disturbances of sensation of smell and taste	0	0
http://www.ebi.ac.uk/efo/EFO_0009545	esophageal varices	9	0
http://www.ebi.ac.uk/efo/EFO_0009552	hemorrhoid	32	0
http://www.ebi.ac.uk/efo/EFO_0009553	HIV-associated cancer	0	0
http://www.ebi.ac.uk/efo/EFO_0009668	external ear disease	3	7
http://www.ebi.ac.uk/efo/EFO_0009563	protein energy malnutrition	0	0
http://www.ebi.ac.uk/efo/EFO_0009564	pulmonary valve disease	0	0
http://www.ebi.ac.uk/efo/EFO_0009570	tympanic membrane disease	3	0
http://www.ebi.ac.uk/efo/EFO_0009572	uterine inflammatory disease	2	2
http://www.ebi.ac.uk/efo/EFO_0009573	high-risk pregnancy	1	0
http://www.ebi.ac.uk/efo/EFO_0009574	intoxication	0	0
http://www.ebi.ac.uk/efo/EFO_0009575	mosquito-borne hemorragic fever	0	0
http://www.ebi.ac.uk/efo/EFO_0009576	multiple gestation	1	0
http://www.ebi.ac.uk/efo/EFO_0009577	orthopedic nursing	0	0
http://www.ebi.ac.uk/efo/EFO_0009578	placental retention	1	0
http://www.ebi.ac.uk/efo/EFO_0009579	postpartum hemorrhage	5	0
http://www.ebi.ac.uk/efo/EFO_0009580	prophylactic surgery	0	0
http://www.ebi.ac.uk/efo/EFO_0009581	rehabilitation	0	0
http://www.ebi.ac.uk/efo/EFO_0009582	sprain	4	0
http://www.ebi.ac.uk/efo/EFO_0009583	place of residence measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009584	AQP4-IgG-positive neuromyelitis optica	2	0
http://www.ebi.ac.uk/efo/EFO_0009585	AQP4-IgG-negative neuromyelitis optica	1	0
http://www.ebi.ac.uk/efo/EFO_0009586	skin hydration measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009587	anhedonia measurement	4	0
http://www.ebi.ac.uk/efo/EFO_0009588	"feeling ""fed-up"" measurement"	4	0
http://www.ebi.ac.uk/efo/EFO_0009589	worry measurement	57	0
http://www.ebi.ac.uk/efo/EFO_0009590	visual memory measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009591	verbal memory measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009592	social interaction measurement	26	0
http://www.ebi.ac.uk/efo/EFO_0009593	mood change measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009594	irritability measurement	5	0
http://www.ebi.ac.uk/efo/EFO_0009595	guilt measurement	3	0
http://www.ebi.ac.uk/efo/EFO_0009596	feeling tense measurement	5	0
http://www.ebi.ac.uk/efo/EFO_0009597	feeling nervous measurement	7	0
http://www.ebi.ac.uk/efo/EFO_0009598	feeling miserable measurement	6	0
http://www.ebi.ac.uk/efo/EFO_0009599	feeling emotionally hurt measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009600	thyroid radioablation therapy	0	0
http://www.ebi.ac.uk/efo/EFO_0009603	stroke outcome severity measurement	10	0
http://www.ebi.ac.uk/efo/EFO_0009610	cervical spondylosis	5	0
http://www.ebi.ac.uk/efo/EFO_0009611	orbital fracture	0	0
http://www.ebi.ac.uk/efo/EFO_1001425	Skull Fractures	3	0
http://www.ebi.ac.uk/efo/EFO_0009612	jaw fracture	0	0
http://www.ebi.ac.uk/efo/EFO_0009613	fibula fracture	4	0
http://www.ebi.ac.uk/efo/EFO_0009614	clavicle fracture	6	0
http://www.ebi.ac.uk/efo/EFO_0009615	ankle fracture	0	0
http://www.ebi.ac.uk/efo/EFO_0009616	finger fracture	4	0
http://www.ebi.ac.uk/efo/EFO_0009617	knee fracture	1	0
http://www.ebi.ac.uk/efo/EFO_0009618	foot fracture	3	0
http://www.ebi.ac.uk/efo/EFO_0009619	neuroma	0	0
http://www.ebi.ac.uk/efo/EFO_0009620	rib fracture	12	0
http://www.ebi.ac.uk/efo/EFO_0009621	shoulder fracture	0	0
http://www.ebi.ac.uk/efo/EFO_0009622	fracture of pelvis	1	0
http://www.ebi.ac.uk/efo/EFO_0009623	nose injury	7	0
http://www.ebi.ac.uk/efo/EFO_0009624	pulmonary alveolitis	0	0
http://www.ebi.ac.uk/efo/EFO_0009625	facial pain	1	0
http://www.ebi.ac.uk/efo/EFO_0009627	collecting specimen from organ postmortem	0	0
http://www.ebi.ac.uk/efo/EFO_0009628	abnormal result of function studies	9	0
http://www.ebi.ac.uk/efo/EFO_0009629	event	0	162
http://www.ebi.ac.uk/efo/EFO_0009630	convalescence	0	0
http://www.ebi.ac.uk/efo/EFO_0009631	fall	4	0
http://www.ebi.ac.uk/efo/EFO_0009632	amputation	2	0
http://www.ebi.ac.uk/efo/EFO_0009633	tissue donor	0	0
http://www.ebi.ac.uk/efo/EFO_0009634	organ donor	0	0
http://www.ebi.ac.uk/efo/EFO_0009635	blood donor	1	0
http://www.ebi.ac.uk/efo/EFO_0009636	cesarean section	4	0
http://www.ebi.ac.uk/efo/EFO_0009638	spontaneous labor and birth	0	0
http://www.ebi.ac.uk/efo/EFO_0009639	Braxton-Hicks contractions	5	0
http://www.ebi.ac.uk/efo/EFO_0009641	malaise	2	0
http://www.ebi.ac.uk/efo/EFO_0009642	follow-up	0	0
http://www.ebi.ac.uk/efo/EFO_0009643	pregnancy test	0	0
http://www.ebi.ac.uk/efo/EFO_0009644	neurodevelopmental disorder with microcephaly, seizures, and cortical atrophy	0	0
http://www.ebi.ac.uk/efo/EFO_0009645	neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	0	0
http://www.ebi.ac.uk/efo/EFO_0009646	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	0	0
http://www.orpha.net/ORDO/Orphanet_182050	MYH9-related disease	0	0
http://www.ebi.ac.uk/efo/EFO_0009647	epilepsy, hearing loss, and intellectual disability syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0009648	parp inhibitor response	0	0
http://www.ebi.ac.uk/efo/EFO_0009649	susceptibility to breast cancer	0	0
http://www.ebi.ac.uk/efo/EFO_0009650	hyperproinsulinemia	0	0
http://www.ebi.ac.uk/efo/EFO_0009651	rag2 deficiency	0	0
http://www.ebi.ac.uk/efo/EFO_0009652	neointimal hyperplasia	0	0
http://www.ebi.ac.uk/efo/EFO_0009653	RNA-seq of total RNA	0	0
http://www.ebi.ac.uk/efo/EFO_0009654	reference sample	0	0
http://www.ebi.ac.uk/efo/EFO_0009655	abnormal sample	0	0
http://www.ebi.ac.uk/efo/EFO_0009656	neoplastic sample	0	0
http://www.ebi.ac.uk/efo/EFO_0009657	acute pharyngitis	6	0
http://www.ebi.ac.uk/efo/EFO_0009658	adverse effect	65	0
http://www.ebi.ac.uk/efo/EFO_0009659	aneurysm	0	0
http://www.ebi.ac.uk/efo/EFO_0009662	common wart	4	0
http://www.ebi.ac.uk/efo/EFO_0009663	disease of genitourinary system	4	0
http://www.ebi.ac.uk/efo/EFO_0009665	disorder of patella	2	0
http://www.ebi.ac.uk/efo/EFO_0009669	flatulence	5	0
http://www.ebi.ac.uk/efo/EFO_0009678	paralytic strabismus	3	0
http://www.ebi.ac.uk/efo/EFO_0009681	post term pregnancy	5	0
http://www.ebi.ac.uk/efo/EFO_0009684	quadriplegia	0	0
http://www.ebi.ac.uk/efo/EFO_0009687	somatoform disorder	3	0
http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	6	0
http://www.ebi.ac.uk/efo/EFO_0009693	thiopurine metabolite measurement	0	0
http://www.ebi.ac.uk/efo/EFO_0009694	beta-lactam allergy measurement	1	0
http://www.ebi.ac.uk/efo/EFO_0009695	household income	3	0
http://www.ebi.ac.uk/efo/EFO_0009696	social deprivation	1	0
http://www.ebi.ac.uk/efo/EFO_0009697	pathological complete response	0	0
http://www.ebi.ac.uk/efo/EFO_0009698	gestational blood glucose measurement	8	0
http://www.ebi.ac.uk/efo/EFO_0009699	foot muscle strength measurement	4	0
http://www.ebi.ac.uk/efo/EFO_0009700	visual perception measurement	6	2
http://www.ebi.ac.uk/efo/EFO_0009701	visceral:total adipose tissue ratio	1	0
http://www.ebi.ac.uk/efo/EFO_0009702	intra-individual reaction time variability measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009703	red blood cell folate measurement	2	0
http://www.ebi.ac.uk/efo/EFO_0009704	radiation-induced brain injury	0	0
http://www.ebi.ac.uk/efo/EFO_0009705	small intestine enteropathy	0	0
http://www.ebi.ac.uk/efo/EFO_0009706	latent autoimmune diabetes in adults	1	0
http://www.ebi.ac.uk/efo/EFO_0009707	fractures, ununited	4	0
http://www.ebi.ac.uk/efo/EFO_0009708	metastasis	0	0
http://www.ebi.ac.uk/efo/EFO_0009710	micrometastasis	0	0
http://www.ebi.ac.uk/efo/EFO_0009711	Townsend deprivation index	5	0
http://www.ebi.ac.uk/efo/EFO_0009712	father's age at death	2	0
http://www.ebi.ac.uk/efo/EFO_0009713	number of siblings	0	0
http://www.ebi.ac.uk/efo/EFO_0009715	wheezing	9	0
http://www.ebi.ac.uk/efo/EFO_0009716	age at first facial hair	9	0
http://www.ebi.ac.uk/efo/EFO_0009717	bilateral oophorectomy	3	0
http://www.ebi.ac.uk/efo/EFO_0009718	peak expiratory flow	14	0
http://www.ebi.ac.uk/efo/EFO_0009719	artificial cardiac pacemaker	5	0
http://www.ebi.ac.uk/efo/EFO_0009720	able to hear with hearing aids	7	0
http://www.ebi.ac.uk/efo/EFO_0009721	mother's age at death	2	0
http://www.ebi.ac.uk/efo/EFO_0009722	number of stillbirths	0	0
http://www.ebi.ac.uk/efo/EFO_0009723	job satisfaction measurement	14	0
http://www.ebi.ac.uk/efo/EFO_0009724	health satisfaction measurement	156	0
http://www.ebi.ac.uk/efo/EFO_0009725	friendship satisfaction measurement	10	0
http://www.ebi.ac.uk/efo/EFO_0009726	financial situation satisfaction measurement	12	0
http://www.ebi.ac.uk/efo/EFO_0009727	shortness of breath	4	0
http://www.ebi.ac.uk/efo/EFO_0009728	cochlear implant	1	0
http://www.ebi.ac.uk/efo/EFO_0009729	surgery on leg artery	2	0
http://www.ebi.ac.uk/efo/EFO_0009730	polyarticular juvenile idiopathic arthritis	0	0
http://www.ebi.ac.uk/efo/EFO_0009731	polyarticular juvenile idiopathic arthritis, rheumatoid factor positive	0	0
http://www.ebi.ac.uk/efo/EFO_0009732	enthesitis-related juvenile idiopathic arthritis	0	0
http://www.ebi.ac.uk/efo/EFO_0009733	psoriasis-related juvenile idiopathic arthritis	0	0
http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	0	0
